"P01";"398";"642";"t";"2015-01-01 08:58:59.34";"2015-01-01 09:00:09.525"
"P01";"399";"642";"t";"2015-01-01 09:00:09.525";"2015-01-01 09:14:46.672"
"P01";"398";"642";"t";"2015-01-01 09:14:46.672";"2015-01-01 09:23:52.698"
"P01";"399";"642";"t";"2015-01-01 09:23:52.698";"2015-01-01 09:25:32.208"
"P01";"398";"642";"t";"2015-01-01 09:25:32.208";"2015-01-01 09:28:29.204"
"P01";"399";"642";"t";"2015-01-01 09:28:29.204";"2015-01-01 09:29:35.091"
"P01";"398";"642";"t";"2015-01-01 09:29:35.091";"2015-01-01 09:32:44.833"
"P01";"399";"642";"t";"2015-01-01 09:32:44.833";"2015-01-01 09:40:17.201"
"P01";"398";"642";"t";"2015-01-01 09:40:17.201";"2015-01-01 09:46:11.2"
"P01";"397";"642";"t";"2015-01-01 09:46:11.2";"2015-01-01 09:48:09.736"
"P01";"398";"642";"t";"2015-01-01 09:48:09.736";"2015-01-01 09:55:02.219"
"P01";"399";"642";"t";"2015-01-01 09:55:02.219";"2015-01-01 10:01:57.072"
"P01";"400";"642";"t";"2015-01-01 10:01:57.072";"2015-01-01 10:05:51.203"
"P01";"401";"642";"t";"2015-01-01 10:05:51.203";"2015-01-01 10:08:51.881"
"P01";"402";"642";"t";"2015-01-01 10:08:51.881";"2015-01-01 10:13:45.578"
"P01";"405";"642";"t";"2015-01-01 10:13:45.578";"2015-01-01 10:27:29.199"
"P01";"404";"642";"t";"2015-01-01 10:27:29.199";"2015-01-01 10:30:26.201"
"P01";"405";"642";"t";"2015-01-01 10:30:26.201";"2015-01-01 10:34:22.419"
"P01";"406";"642";"t";"2015-01-01 10:34:22.419";"2015-01-01 10:37:19.203"
"P01";"407";"642";"t";"2015-01-01 10:37:19.203";"2015-01-01 10:43:13.216"
"P01";"408";"642";"t";"2015-01-01 10:43:13.216";"2015-01-01 10:44:27.181"
"P01";"409";"642";"t";"2015-01-01 10:44:27.181";"2015-01-01 10:45:11.2"
"P01";"410";"642";"t";"2015-01-01 10:45:11.2";"2015-01-01 10:47:22.853"
"P01";"412";"642";"t";"2015-01-01 10:47:22.853";"2015-01-01 10:49:07.201"
