gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1238758037	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:13058184	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Sørhella, Lesja, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.25148	8.81012	0.0	0.0			2015-08-18T00:00Z	18	8	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	13058184					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238758318	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:12809145	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Vesllie, Hjerkinn, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.2336	9.46975	0.0	0.0			2015-07-04T00:00Z	4	7	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	12809145					Vilde Buertange, Per Buertange, Torill Stubberud			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238758424	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:12952139	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kongsvoll, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30173	9.60046	0.0	0.0			2010-06-08T00:00Z	8	6	2010	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	12952139					Roar Ottesen			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238758997	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:13092171	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Storranden, Dovre, Op	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.26532	9.52818	0.0	0.0			2015-09-01T00:00Z	1	9	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	13092171					Terje O. Nordvik			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238760397	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:13394609	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Storbekken, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.27922	9.54475	0.0	0.0			2015-10-08T00:00Z	8	10	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	13394609					Ingolf Røtvei			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238760583	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:13582827	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Stølådalskvolvet, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.37264	9.598	0.0	0.0			2015-02-10T00:00Z	10	2	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	13582827					Arne J. Mortensen			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238760801	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:13582836	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Vesle Nystugguhø, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.32231	9.53003	0.0	0.0			2015-03-06T00:00Z	6	3	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	13582836					Arne J. Mortensen			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1238762617	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO2-Vertebrates:13792202	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kongsvoldstidelet, Oppdal, St	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30817	9.56399	0.0	0.0			2016-01-18T00:00Z	18	1	2016	2441108	2441108	HUMAN_OBSERVATION	NZF	SO2-Vertebrates	13792202					Tord Bretten			2016-02-11T20:02Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
583509640	6ce7290f-47f6-4046-8356-371f5b6749df	urn:catalog:CAS:MAM:20701	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)		unspecified	66522820-055c-11d8-b84e-b8a03c50a862							1977-01-16T00:00Z	16	1	1977	2441108	2441108	PRESERVED_SPECIMEN	CAS	MAM	20701.0	LT1004							2014-06-16T21:04Z		
1211873360	c5c4a23e-2035-4416-ab64-032d6df52ddb	URI:catalog:ROM:Mammals:100696	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	CA	Muskox River And Thomson River Confluence, Banks Island	ff418020-1d67-11d9-8435-b8a03c50a862	73.81667	-115.91667					1991-08-02T00:00Z	2	8	1991	2441108	2441108	PRESERVED_SPECIMEN	ROM	Mammals	100696	FN22341		https://creativecommons.org/licenses/by-nc/4.0/	Royal Ontario Museum; ROM	Lim, BK			2015-11-26T10:48Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092467522	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:60071	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kaldvellbrua 300NØ	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.28675	9.56713	0.0	0.0			2014-08-26T00:00Z	26	8	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	60071					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092467640	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:60422	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Botnan	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.81067	8.89212	0.0	0.0			2014-09-14T00:00Z	14	9	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	60422					Lars Olav Lund			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092468920	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:61609	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kaldvellegga	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.34495	9.51512	0.0	0.0			2014-08-30T00:00Z	30	8	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	61609					Ingolf Røtvei			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092469225	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:61661	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Kolla	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.30327	9.47702	0.0	0.0			2014-08-21T00:00Z	21	8	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	61661					Håvard Rønning			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092469293	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:61120	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Venjesdalen	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.49747	7.80542	0.0	0.0			2014-10-09T00:00Z	9	10	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	61120					Thomas Rødstøl			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092469311	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:61854	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	Svahøa	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.73854	9.49019	0.0	0.0			2014-11-15T00:00Z	15	11	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	61854					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092469622	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:60667	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO	midthøa	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.48414	8.0531	0.0	0.0			2014-09-25T00:00Z	25	9	2014	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	60667					Thomas Rødstøl			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092470818	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:64784	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO		d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.35085	9.61035	0.0	0.0			2015-04-06T00:00Z	6	4	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	64784					Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1092471157	b124e1e0-4755-430f-9eab-894f25a9b59c	NZF:SO-Vertebr:64875	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	NO		d3978a37-635a-4ae3-bb85-7b4d41bc0b88	62.31893	9.59137	0.0	0.0			2015-04-10T00:00Z	10	4	2015	2441108	2441108	HUMAN_OBSERVATION	NZF	SO-Vertebr	64875					Arne J. Mortensen, Tord Bretten			2015-06-05T21:37Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1145710547	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:140648?seid=1727003	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus	wardii	SUBSPECIES	Ovibos moschatus wardii Lydekker, 1900	US	6-8 mi W Duchikthluk, Nunivak Island	8edbbde0-055e-11d8-b850-b8a03c50a862	59.83610052536587	-166.19364754254187									4409359	2441108	PRESERVED_SPECIMEN	MVZ	Mammal specimens	140648		Museum of Vertebrate Zoology, University of California, Berkeley	http://creativecommons.org/publicdomain/zero/1.0/		Collector(s): G. Whitman			2016-01-20T06:37Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED;TAXON_MATCH_FUZZY
1145859746	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:66160?seid=1111813	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus	moschatus	SUBSPECIES	Ovibos moschatus subsp. moschatus	US	inland from Cape Halket [152 degrees]	8edbbde0-055e-11d8-b850-b8a03c50a862	70.80167518746886	-152.19036227935942									7342821	2441108	PRESERVED_SPECIMEN	MVZ	Mammal specimens	66160		Museum of Vertebrate Zoology, University of California, Berkeley	http://creativecommons.org/publicdomain/zero/1.0/		Collector(s): Charles D. Brower			2016-01-20T06:40Z		COORDINATE_ROUNDED;COORDINATE_REPROJECTED
1147064380	7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1	278e49cc-f9c5-4e30-99ce-5ff4ba56957c	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	CA	Bathurst Island	e2e717bf-551a-4917-bdc9-4fa0f342c530							1970-06-24T00:00Z	24	6	1970	2441108	2441108	MACHINE_OBSERVATION	CLO	ML	137344			http://creativecommons.org/publicdomain/zero/1.0		Stewart D MacDonald		NATIVE	2015-11-05T12:21Z		
883976200	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39a213e65-05e9-4281-bdfc-a1d30d3261cf	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	GL	Loch Finefjord	bc092ff0-02e4-11dc-991f-b8a03c50a862							1935-12-28T00:00Z	28	12	1935	2441108	2441108	PRESERVED_SPECIMEN	USNM	Mammals	261770.7290960	27619X		https://creativecommons.org/publicdomain/zero/1.0/		L. Palmer			2016-02-09T18:07Z		
883976231	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3bd26175a-0055-4a54-83df-da8ebb5bc599	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	CA	Ellesmere Island, Buchanan Bay	bc092ff0-02e4-11dc-991f-b8a03c50a862							1901-03-20T00:00Z	20	3	1901	2441108	2441108	PRESERVED_SPECIMEN	USNM	Mammals	276615.7295947	49		https://creativecommons.org/publicdomain/zero/1.0/		J. Warmbath			2016-02-09T18:33Z		
779860889	b7ec1bf8-819b-11e2-bad2-00145eb45e9a		Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	DE	Tierpark Berlin	10980920-6dad-11da-ad13-b8a03c50a862											2441108	2441108	OBSERVATION	MfN	TSA	TSA:Ovibos_moschatus_S_1294_1_1					Tembrock, Günter			2015-01-19T23:31Z	SOUND	
786014058	3ad882bb-cd21-4201-8b83-3684bfc6d830	urn:catalog:UBCBBM:CTC:M007318	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	CA	L. Hazen	b542788f-0dc2-4a2b-b652-fceced449591							1957-07-01T00:00Z	1	7	1957	2441108	2441108	PRESERVED_SPECIMEN	UBCBBM	CTC	M007318					J. Tener		NATIVE	2015-04-08T01:37Z		MODIFIED_DATE_UNLIKELY
814061055	7a28b1b1-9d4c-4aeb-b239-38865417b5ea	NMR999100008421	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)		locality not ascertained	3ead5cf3-2840-482e-bbd9-76380825be63											2441108	2441108	FOSSIL_SPECIMEN	NMR	Chordata	NMR999100008421				Natural History Museum Rotterdam				2015-11-26T11:36Z		
895074668	717b3b87-0ebd-46b4-812b-4a29786798d9	urn:catalog:UMZC:Vertebrates:2006.4.263	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	GB	Thurlby Quarry; near Thurlby; Lincoln; Lincolnshire	d9ccac00-9bc7-11de-a329-b8a03c50a862											2441108	2441108	PRESERVED_SPECIMEN	UMZC	Vertebrates	2006.4.263							NATIVE	2015-02-17T05:47Z		
895082435	717b3b87-0ebd-46b4-812b-4a29786798d9	urn:catalog:UMZC:Vertebrates:H.27502	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)			d9ccac00-9bc7-11de-a329-b8a03c50a862											2441108	2441108	PRESERVED_SPECIMEN	UMZC	Vertebrates	H.27502							NATIVE	2015-02-17T05:47Z		
897011834	377be098-626f-4cc2-b4b5-35700050669a	http://arctos.database.museum/guid/UAM:Mamm:115668?seid=1943303	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	US	7 km west of Cape Espenberg	d9699a79-4736-45c2-925c-f4033ac67d52	66.55417	-164.769					2011-02-25T00:00Z	25	2	2011	2441108	2441108	PRESERVED_SPECIMEN	UAM	Mammal specimens	115668		Jim Lawler	http://arctosdb.org/home/data/		Collector(s): Jim Lawler; Preparator(s): Brandy K. Jacobsen			2016-01-20T06:58Z		COORDINATE_ROUNDED
897086913	377be098-626f-4cc2-b4b5-35700050669a	http://arctos.database.museum/guid/UAM:Mamm:7552?seid=1073576	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	US	Bangookthleet	d9699a79-4736-45c2-925c-f4033ac67d52							1966-06-06T00:00Z	6	6	1966	2441108	2441108	PRESERVED_SPECIMEN	UAM	Mammal specimens	7552		unknown	http://arctosdb.org/home/data/		Collector(s): G. Bos			2016-01-20T07:00Z		
897087089	377be098-626f-4cc2-b4b5-35700050669a	http://arctos.database.museum/guid/UAM:Mamm:7544?seid=239797	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	US	Cape Mohican	d9699a79-4736-45c2-925c-f4033ac67d52											2441108	2441108	PRESERVED_SPECIMEN	UAM	Mammal specimens	7544		unknown	http://arctosdb.org/home/data/		Collector(s): G. Bos			2016-01-20T07:00Z		
897111278	377be098-626f-4cc2-b4b5-35700050669a	http://arctos.database.museum/guid/UAM:Mamm:97873?seid=212803	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	GL	Jameson Land	d9699a79-4736-45c2-925c-f4033ac67d52	71.0	-22.0									2441108	2441108	PRESERVED_SPECIMEN	UAM	Mammal specimens	97873		David Klein	http://arctosdb.org/home/data/		Collector(s): David Klein			2016-01-20T07:01Z		PRESUMED_NEGATED_LONGITUDE;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
891324405	e6acc36b-4149-4458-a26f-17fbeb0df90b	URI:catalog:ROM:Vertebrate Palaeontology-Recent Osteological:1136	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)	CA	near Eureka	ff418020-1d67-11d9-8435-b8a03c50a862							1973-01-01T00:00Z	1	1	1973	2441108	2441108	PRESERVED_SPECIMEN	Royal Ontario Museum: ROM	Vertebrate Paleontology	1136	MO 120	Seymour, K.	https://creativecommons.org/licenses/by-nc/4.0/	Royal Ontario Museum; ROM	Carnegie-ROM Arctic Expedition			2016-02-09T15:17Z		
892728855	4b7f1713-7011-4083-8f78-c5502228f0a5	http://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.50875.B	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)			396d5f30-dea9-11db-8ab4-b8a03c50a862											2441108	2441108	PRESERVED_SPECIMEN	Naturalis	Mammalia	RMNH.MAM.50875.B								2016-01-11T14:51Z		
859318449	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-19132	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus	moschatus	SUBSPECIES	Ovibos moschatus subsp. moschatus	CA	north of Great Bear Lake, barren grounds	ccd1ddc0-6c21-11de-8224-b8a03c50a862							1902-08-19T00:00Z	19	8	1902	7342821	2441108	PRESERVED_SPECIMEN	AMNH	Mammals	M-19132	1195/2787				N.Y.Z.S.		NATIVE	2015-02-14T11:58Z		
859318758	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-16606	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus	moschatus	SUBSPECIES	Ovibos moschatus subsp. moschatus	CA	east of Mackenzie River, barren grounds	ccd1ddc0-6c21-11de-8224-b8a03c50a862											7342821	2441108	PRESERVED_SPECIMEN	AMNH	Mammals	M-16606	2524						NATIVE	2015-02-14T11:58Z		
859319079	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-28037	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus	wardii	SUBSPECIES	Ovibos moschatus wardii Lydekker, 1900	CA	Ellesmere Island, Northern Grant Land	ccd1ddc0-6c21-11de-8224-b8a03c50a862							1905-01-01T00:00Z	1	1	1905	4409359	2441108	PRESERVED_SPECIMEN	AMNH	Mammals	M-28037	45				R. E. Peary		NATIVE	2015-02-14T11:58Z		TAXON_MATCH_FUZZY
859319103	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-28048	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus	wardii	SUBSPECIES	Ovibos moschatus wardii Lydekker, 1900	CA	Ellesmere Island, Northern Grant Land	ccd1ddc0-6c21-11de-8224-b8a03c50a862							1906-01-01T00:00Z	1	1	1906	4409359	2441108	PRESERVED_SPECIMEN	AMNH	Mammals	M-28048					R. E. Peary		NATIVE	2015-02-14T11:58Z		TAXON_MATCH_FUZZY
859319111	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-249919	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus	wardii	SUBSPECIES	Ovibos moschatus wardii Lydekker, 1900	CA	Prince of Wales Island	ccd1ddc0-6c21-11de-8224-b8a03c50a862							1954-08-01T00:00Z	1	8	1954	4409359	2441108	PRESERVED_SPECIMEN	AMNH	Mammals	M-249919							NATIVE	2015-02-14T11:58Z		TAXON_MATCH_FUZZY
859319350	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-29921	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus	wardii	SUBSPECIES	Ovibos moschatus wardii Lydekker, 1900	CA	Ellesmere Island, Grant Land, Clements Markham Inlet	ccd1ddc0-6c21-11de-8224-b8a03c50a862							1908-10-01T00:00Z	1	10	1908	4409359	2441108	PRESERVED_SPECIMEN	AMNH	Mammals	M-29921	X				R. E. Peary		NATIVE	2015-02-14T11:58Z		TAXON_MATCH_FUZZY
859319400	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-28007	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus	wardii	SUBSPECIES	Ovibos moschatus wardii Lydekker, 1900	CA	Ellesmere Island, Northern Grant Land	ccd1ddc0-6c21-11de-8224-b8a03c50a862							1905-01-01T00:00Z	1	1	1905	4409359	2441108	PRESERVED_SPECIMEN	AMNH	Mammals	M-28007	16				R. E. Peary		NATIVE	2015-02-14T11:58Z		TAXON_MATCH_FUZZY
859350585	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-15599	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus	wardii	SUBSPECIES	Ovibos moschatus wardii Lydekker, 1900	CA	Ellesmere Island	ccd1ddc0-6c21-11de-8224-b8a03c50a862											4409359	2441108	PRESERVED_SPECIMEN	AMNH	Mammals	M-15599	2350				R. E. Peary		NATIVE	2015-02-14T11:59Z		TAXON_MATCH_FUZZY
859350707	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-16605	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus	moschatus	SUBSPECIES	Ovibos moschatus subsp. moschatus	CA	east of Mackenzie River, barren grounds	ccd1ddc0-6c21-11de-8224-b8a03c50a862											7342821	2441108	PRESERVED_SPECIMEN	AMNH	Mammals	M-16605	2525						NATIVE	2015-02-14T11:59Z		
859519477	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-19385	Animalia	Chordata	Mammalia	Artiodactyla	Bovidae	Ovibos	Ovibos moschatus		SPECIES	Ovibos moschatus (Zimmermann, 1780)			ccd1ddc0-6c21-11de-8224-b8a03c50a862							1902-10-27T00:00Z	27	10	1902	2441108	2441108	PRESERVED_SPECIMEN	AMNH	Mammals	M-19385	2832				R. E. Peary		NATIVE	2015-02-14T12:01Z		
